港	harbor	koo	minato	JDIC_Audio_All/みなと - 港.mp3	コウ	みなと	harbor
向	yonder	koo	mu(ku), mu(keru), mu(kau), mu(koo)	JDIC_Audio_All/むかう - 向う.mp3	コウ	むく,むい	yonder; facing; beyond; confront; defy; tend toward; approach
幸	happiness	koo	saiwa(i), sachi, shiawa(se)	JDIC_Audio_All/さち - 幸.mp3	コウ	さいわい,さち	happiness; blessing; fortune
湖	lake	ko	mizuumi	JDIC_Audio_All/みずうみ - 湖.mp3	コ	みずうみ	lake
庫	warehouse	ko, ku	kura	sounds/common/ko.wav	コ,ク	くら	warehouse; storehouse
軽	lightly	kei	karu(i), karo(yaka)	JDIC_Audio_All/けい - 軽.mp3	ケイ	かるい,かろやか	lightly; trifling; unimportant
決	decide	ketsu	ki(meru), ki(maru)	JDIC_Audio_All/けつ - 決.mp3	ケツ	きめる,-ぎめ	decide; fix; agree upon; appoint
血	blood	ketsu	chi	JDIC_Audio_All/ち - 血.mp3	ケツ	ち	blood
研	polish	ken	to(gu)	JDIC_Audio_All/とぐ - 研ぐ.mp3	ケン	とぐ	polish; study of; sharpen
県	prefecture	ken	kakeru	JDIC_Audio_All/あがた - 県.mp3	ケン	かける	prefecture
銀	silver	gin	shirogane	JDIC_Audio_All/しろがね - 銀.mp3	ギン	しろがね	silver
区	ward	ku	ku	JDIC_Audio_All/く - 区.mp3	ク,オウ	ク,オウ	ward; district
苦	suffering	ku	kuru(shii), kuru(shimu), kuru(shimeru), niga(i), niga(ru)	JDIC_Audio_All/く - 苦.mp3	ク	くるしい,-ぐるしい	suffering; trial; worry; hardship; feel bitter; scowl
具	tool	gu	sonaeru	JDIC_Audio_All/ぐ - 具.mp3	グ	そなえる,つぶさに	tool; utensil; means; possess; ingredients; counter for armor, suits, sets of furniture
君	old boy	kun	kimi	JDIC_Audio_All/きみ - 君.mp3	クン	きみ,-ぎみ	old boy; name-suffix
係	person in charge	kei	kaka(ru), kakari	JDIC_Audio_All/かかり - 係.mp3	ケイ	かかる,かかり	person in charge; connection; duty; concern oneself
橋	bridge	kyoo	hashi	JDIC_Audio_All/きょう - 橋.mp3	キョウ	はし	bridge
業	business	gyoo, goo	waza	JDIC_Audio_All/ぎょう - 業.mp3	ギョウ,ゴウ	わざ	business; vocation; arts; performance
局	bureau	kyoku	tsubone	JDIC_Audio_All/つぼね - 局.mp3	キョク	つぼね	bureau; board; office; affair; conclusion; court lady; lady-in-waiting; her apartment
曲	bend	kyoku	ma(garu), ma(geru)	JDIC_Audio_All/きょく - 曲.mp3	キョク	まがる,まげる	bend; music; melody; composition; pleasure; injustice; fault; curve; crooked; perverse; lean
去	gone	kyo, ko	sa(ru)	JDIC_Audio_All/さる - 去る.mp3	キョ,コ	さる,-さる	gone; past; quit; leave; elapse; eliminate; divorce
起	rouse	ki	o(kiru), o(koru), o(kosu)	JDIC_Audio_All/おこす - 起す.mp3	キ	おきる,おこる	rouse; wake up; get up
客	guest	kyaku, kaku	kyaku	JDIC_Audio_All/きゃく - 客.mp3	キャク,カク	キャク,カク	guest; visitor; customer; client
宮	Shinto shrine	kyuu, guu, ku	miya	JDIC_Audio_All/きゅう - 宮.mp3	キュウ,グウ	みや	Shinto shrine; constellations; palace; princess
急	hurry	kyuu	iso(gu)	JDIC_Audio_All/きゅう - 急.mp3	キュウ	いそぐ,いそぎ	hurry; emergency; sudden; steep
球	ball	kyuu	tama	JDIC_Audio_All/きゅう - 球.mp3	キュウ	たま	ball; sphere
究	research	kyuu	kiwa(meru)	JDIC_Audio_All/きわめる - 究める.mp3	キュウ,ク	きわめる	research; study
級	class	kyuu	kyuu	JDIC_Audio_All/きゅう - 級.mp3	キュウ	キュウ	class; rank; grade
期	period	ki, go	ki	JDIC_Audio_All/き - 期.mp3	キ,ゴ	キ,ゴ	period; time; date; term
館	building	kan	yakata	JDIC_Audio_All/かん - 館.mp3	カン	やかた,たて	building; mansion; large building; palace
岸	beach	gan	kishi	JDIC_Audio_All/きし - 岸.mp3	ガン	きし	beach
寒	cold	kan	samu(i)	JDIC_Audio_All/かん - 寒.mp3	カン	さむい	cold
感	emotion	kan	kan	JDIC_Audio_All/かん - 感.mp3	カン	カン	emotion; feeling; sensation
漢	China	kan	kan	JDIC_Audio_All/おとこ - 漢.mp3	カン	カン	Sino-; China
界	world	kai	sakai	JDIC_Audio_All/かい - 界.mp3	カイ	カイ	world
開	open	kai	hira(ku), hira(keru), a(ku), a(keru)	JDIC_Audio_All/ひらく - 開く.mp3	カイ	ひらく,ひらき	open; unfold; unseal
階	storey	kai	kizahashi	JDIC_Audio_All/かい - 階.mp3	カイ	きざはし	storey; stair; counter for storeys of a building
運	carry	un	hako(bu)	JDIC_Audio_All/うん - 運.mp3	ウン	はこぶ	carry; luck; destiny; fate; lot; transport; progress; advance
泳	swim	ei	oyo(gu)	JDIC_Audio_All/およぐ - 泳ぐ.mp3	エイ	およぐ	swim
駅	station	eki	eki	JDIC_Audio_All/えき - 駅.mp3	エキ	エキ	station
央	center	oo	oo	JDIC_Audio_All/おう - 央.mp3	オウ	オウ	center; middle
横	sideways	oo	yoko	JDIC_Audio_All/よこ - 横.mp3	オウ	よこ	sideways; side; horizontal; width; woof
屋	roof	oku	ya	sounds/common/oku.wav	オク	や	roof; house; shop; dealer; seller
温	warm	on	atata(ka), atata(kai), atata(maru), atata(meru)	JDIC_Audio_All/ぬくみ - 温み.mp3	オン	あたたか,あたたかい	warm
化	change	ka, ke	ba(keru), ba(kasu)	JDIC_Audio_All/か - 化.mp3	カ,ケ	ばける,ばかす	change; take the form of; influence; enchant; delude; -ization
荷	baggage	ka	ni	JDIC_Audio_All/に - 荷.mp3	カ	に	baggage; shoulder-pole load; bear (a burden); shoulder (a gun); load; cargo; freight
悪	bad	aku, o	waru(i)	JDIC_Audio_All/わる - 悪.mp3	アク,オ	わるい,わる-	bad; vice; rascal; false; evil; wrong
安	relax	an	yasu(i)	JDIC_Audio_All/やす - 安.mp3	アン	やすい,やすまる	relax; cheap; low; quiet; rested; contented; peaceful
暗	darkness	an	kura(i)	JDIC_Audio_All/くらい - 暗い.mp3	アン	くらい,くら	darkness; disappear; shade; informal; grow dark; be blinded
委	committee	I	yudaneru	JDIC_Audio_All/くわしい - 委しい.mp3	イ	ゆだねる	committee; entrust to; leave to; devote; discard
意	idea	I	I	sounds/common/i.wav	イ	イ	idea; mind; heart; taste; thought; desire; care; liking
医	doctor	I	iyasu	JDIC_Audio_All/い - 医.mp3	イ	いやす,いする	doctor; medicine
育	bring up	iku	soda(tsu), soda(teru)	JDIC_Audio_All/そだて - 育て.mp3	イク	そだつ,そだち	bring up; grow up; raise; rear
員	employee	in	in	JDIC_Audio_All/いん - 員.mp3	イン	イン	employee; member; number; the one in charge
飲	drink	in	no(mu)	JDIC_Audio_All/のむ - 飲む.mp3	イン,オン	のむ,-のみ	drink; smoke; take
院	Institution	in	in	JDIC_Audio_All/いん - 院.mp3	イン	イン	Inst.; institution; temple; mansion; school
