負	defeat	fu	ma(keru), ma(kasu), o(u)	JDIC_Audio_All/ふ - 負.mp3	フ	まける,まかす	defeat; negative; -; minus; bear; owe; assume a responsibility
箱	box	soo	hako	JDIC_Audio_All/はこ - 箱.mp3	ソウ	はこ	box; chest; case; bin; railway car
畑	farm	hata	hata, hatake	JDIC_Audio_All/はたけ - 畑.mp3	はた,はたけ	はた,はたけ	farm; field; garden; one's specialty; (kokuji)
発	discharge	hatsu, hotsu	hatsu	JDIC_Audio_All/はつ - 発.mp3	ハツ,ホツ	たつ,あばく	discharge; departure; publish; emit; start from; disclose; counter for gunshots
反	anti-	han, hon, tan	so(ru), so(rasu)	JDIC_Audio_All/はん - 反.mp3	ハン,ホン	そる,そらす	anti-
板	board	han, ban	ita	JDIC_Audio_All/いた - 板.mp3	ハン,バン	いた	plank; board; plate; stage
悲	grieve	hi	kana(shii), kana(shimu)	JDIC_Audio_All/かなしい - 悲しい.mp3	ヒ	かなしい,かなしむ	jail cell; grieve; sad; deplore; regret
皮	skin	hi	kawa	JDIC_Audio_All/かわ - 皮.mp3	ヒ	かわ	pelt; skin; hide; leather; skin radical (no. 107)
美	beauty	bi	utsuku(shii)	JDIC_Audio_All/び - 美.mp3	ビ,ミ	うつくしい	beauty; beautiful
鼻	nose	bi	hana	JDIC_Audio_All/はな - 鼻.mp3	ビ	はな	nose; snout
筆	writing brush	hitsu	fude	JDIC_Audio_All/ふで - 筆.mp3	ヒツ	ふで	writing brush; writing; painting brush; handwriting
氷	ice	hyoo	koori, hi	JDIC_Audio_All/こおり - 氷.mp3	ヒョウ	こおり,ひ	icicle; ice; hail; freeze; congeal
表	surface	hyoo	omote, arawa(su), arawa(reru)	JDIC_Audio_All/ひょう - 表.mp3	ヒョウ	おもて,-おもて	surface; table; chart; diagram
病	sick	byoo, hei	ya(mu), yamai	JDIC_Audio_All/やまい - 病.mp3	ビョウ,ヘイ	やむ,-やみ	ill; sick
秒	second (1/60 minute)	byoo	byoo	JDIC_Audio_All/びょう - 秒.mp3	ビョウ	ビョウ	second (1/60 minute)
品	goods	hin	shina	JDIC_Audio_All/ひん - 品.mp3	ヒン,ホン	しな	goods; refinement; dignity; article; counter for meal courses
農	agriculture	noo	noo	JDIC_Audio_All/のう - 農.mp3	ノウ	ノウ	agriculture; farmers
波	waves	ha	nami	JDIC_Audio_All/なみ - 波.mp3	ハ	なみ	waves; billows; Poland
配	distribute	hai	kuba(ru)	JDIC_Audio_All/くばる - 配る.mp3	ハイ	くばる	distribute; spouse; exile; rationing
倍	twice	bai	bai	JDIC_Audio_All/ばい - 倍.mp3	バイ	バイ	double; twice; times; fold
動	move	doo	ugo(ku), ugo(kasu)	JDIC_Audio_All/どう - 動.mp3	ドウ	うごく,うごかす	move; motion; change; confusion; shift; shake
童	juvenile	doo	warabe	JDIC_Audio_All/わらべ - 童.mp3	ドウ	わらべ	juvenile; child
豆	beans	too, zu	mame	JDIC_Audio_All/まめ - 豆.mp3	トウ,ズ	まめ,まめ-	beans; pea; midget
島	island	too	shima	JDIC_Audio_All/しま - 島.mp3	トウ	しま	island
投	throw	too	na(geru)	JDIC_Audio_All/なげ - 投げ.mp3	トウ	なげる,-なげ	throw; discard; abandon; launch into; join; invest in; hurl; give up; sell at a loss
湯	hot water	too	yu	JDIC_Audio_All/ゆ - 湯.mp3	トウ	ゆ	hot water; bath; hot spring
等	etc.	too	hito(shii)	JDIC_Audio_All/とう - 等.mp3	トウ	ひとしい,など	etc.; and so forth; class (first); quality; equal; similar
登	climb up	too, to	nobo(ru)	JDIC_Audio_All/のぼる - 登る.mp3	トウ,ト	のぼる,あがる	ascend; climb up
都	capital	to, tsu	miyako	JDIC_Audio_All/みやこ - 都.mp3	ト,ツ	みやこ	metropolis; capital
度	degrees	do, to, taku	tabi	JDIC_Audio_All/たんび - 度.mp3	ド,ト	たび,-たい	degrees; occurrence; time; counter for occurrences
帳	notebook	choo	tobari	JDIC_Audio_All/とばり - 帳.mp3	チョウ	とばり	notebook; account book; album
調	tone	choo	shira(beru), totono(u), totono(eru)	JDIC_Audio_All/ちょう - 調.mp3	チョウ	しらべる,しらべ	tune; tone; meter; key (music); writing style; prepare; exorcise; investigate
追	chase	tsui	o(u)	JDIC_Audio_All/おう - 追う.mp3	ツイ	おう	chase; drive away; follow; pursue; meanwhile
定	fix	tei, joo	sada(meru), sada(maru), sada(ka)	JDIC_Audio_All/さだめ - 定め.mp3	テイ,ジョウ	さだめる,さだまる	determine; fix; establish; decide
庭	courtyard	tei	niwa	JDIC_Audio_All/にわ - 庭.mp3	テイ	にわ	courtyard; garden; yard
笛	flute	teki	fue	JDIC_Audio_All/ふえ - 笛.mp3	テキ	ふえ	flute; clarinet; pipe; whistle; bagpipe; piccolo
鉄	iron	tetsu	kurogane	JDIC_Audio_All/てつ - 鉄.mp3	テツ	くろがね	iron
転	turn around	ten	koro(garu), koro(geru), koro(gasu), koro(bu)	JDIC_Audio_All/ころぶ - 転ぶ.mp3	テン	ころがる,ころげる	revolve; turn around; change
丁	ward	tei, choo	hinoto	JDIC_Audio_All/ちょう - 丁.mp3	チョウ,テイ	ひのと	street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign
注	pour	chuu	soso(gu)	JDIC_Audio_All/ちゅう - 注.mp3	チュウ	そそぐ,さす	pour; irrigate; shed (tears); flow into; concentrate on; notes; comment; annotate
柱	pillar	chuu	hashira	JDIC_Audio_All/はしら - 柱.mp3	チュウ	はしら	pillar; post; cylinder; support
談	discuss	dan	dan	sounds/common/dan.wav	ダン	ダン	discuss; talk
着	arrive	chaku, jaku	ki(ru), k(seru), tsu(ku), tsu(keru)	JDIC_Audio_All/ちゃく - 着.mp3	チャク,ジャク	きる,-ぎ	don; arrive; wear; counter for suits of clothing
炭	charcoal	tan	sumi	JDIC_Audio_All/すみ - 炭.mp3	タン	すみ	charcoal; coal
短	short	tan	mijika(i)	JDIC_Audio_All/みじかい - 短い.mp3	タン	みじかい	short; brevity; fault; defect; weak point
代	substitute	dai, tai	ka(waru), ka(eru), yo, shiro	JDIC_Audio_All/しろ - 代.mp3	ダイ,タイ	かわる,かわる	substitute; change; convert; replace; period; age; counter for decades of ages, eras, etc.; generation; charge; rate; fee
第	No.	dai	dai	JDIC_Audio_All/だい - 第.mp3	ダイ,テイ	ダイ,テイ	No.; residence
題	topic	dai	dai	JDIC_Audio_All/だい - 題.mp3	ダイ	ダイ	topic; subject
待	wait	tai	ma(tsu)	JDIC_Audio_All/まち - 待ち.mp3	タイ	まつ,-まち	wait; depend on
対	vis-a-vis	tai, tsui	aite	JDIC_Audio_All/つい - 対.mp3	タイ,ツイ	あいて,こたえる	vis-a-vis; opposite; even; equal; versus; anti-; compare
想	idea	soo, so	omoo	JDIC_Audio_All/そう - 想.mp3	ソウ,ソ	おもう	concept; think; idea; thought
相	mutual	soo, shoo	ai	JDIC_Audio_All/あい - 相.mp3	ソウ,ショウ	あい-	inter-; mutual; together; each other; minister of state; councillor; aspect; phase; physiognomy
送	send	soo	oku(ru)	JDIC_Audio_All/おくる - 送る.mp3	ソウ	おくる	escort; send
息	breath	soku	iki	JDIC_Audio_All/いき - 息.mp3	ソク	いき	breath; respiration; son; interest (on money)
速	fast	soku	haya(i), haya(meru), sumi(yaka)	JDIC_Audio_All/はやく - 速く.mp3	ソク	はやい,はや-	quick; fast
族	family	zoku	zoku	JDIC_Audio_All/やから - 族.mp3	ゾク	ゾク	tribe; family
他	other	ta	hoka	JDIC_Audio_All/ほか - 他.mp3	タ	ほか	other; another; the others
打	strike	da	u(tsu)	JDIC_Audio_All/うつ - 打つ.mp3	ダ,ダアス	うつ,うち-	strike; hit; knock; pound; dozen
昔	once upon a time	seki, shaku	mukashi	JDIC_Audio_All/むかし - 昔.mp3	セキ,シャク	むかし	once upon a time; antiquity; old times
全	whole	zen	matta(ku)	JDIC_Audio_All/ぜん - 全.mp3	ゼン	まったく,すべて	whole; entire; all; complete; fulfill
整	organize	sei	totono(eru), totono(u)	JDIC_Audio_All/ととのえ - 整え.mp3	セイ	ととのえる,ととのう	organize; arranging; tune; tone; meter; key (music)
世	world	sei, se	yo	JDIC_Audio_All/よ - 世.mp3	セイ,セ	よ,さんじゅう	generation; world; society; public
植	plant	shoku	u(eru), u(waru)	JDIC_Audio_All/うえる - 植える.mp3	ショク	うえる,うわる	plant
深	deep	shin	fuka(i), fuka(maru), fuka(meru)	JDIC_Audio_All/ふかい - 深い.mp3	シン	ふかい,-ぶかい	deep; heighten; intensify; strengthen
申	have the honor to	shin	moo(su)	JDIC_Audio_All/さる - 申.mp3	シン	もうす,もうし-	have the honor to; sign of the monkey; 3-5PM; ninth sign of Chinese zodiac
真	reality	shin	ma	JDIC_Audio_All/しん - 真.mp3	シン	ま,ま-	true; reality; Buddhist sect
